Ensembl_ID,TCGA-J9-A8CN-01A,TCGA-HC-7078-01A,TCGA-VN-A88K-01A,TCGA-2A-A8VL-01A,TCGA-HC-7821-01A,TCGA-J4-A67K-01A,TCGA-ZG-A9LN-01A,TCGA-M7-A721-01A,TCGA-V1-A9OH-01A,TCGA-HC-A8D0-01A,TCGA-CH-5768-01A,TCGA-CH-5768-11A,TCGA-KK-A7B1-01A,TCGA-2A-A8VX-01A,TCGA-HC-A8D1-01A,TCGA-KK-A7AY-01A,TCGA-KK-A8IJ-01A,TCGA-KK-A8I4-01A,TCGA-YL-A9WX-01A,TCGA-YL-A8SO-01B,TCGA-EJ-5505-01A,TCGA-HC-7748-01A,TCGA-HC-A6AQ-01A,TCGA-KC-A7FA-01A,TCGA-HC-7736-01A,TCGA-J9-A52E-01A,TCGA-ZG-A9NI-01A,TCGA-EJ-5530-01A,TCGA-G9-6385-01A,TCGA-EJ-7793-01A,TCGA-EJ-7793-11A,TCGA-J4-A67S-01A,TCGA-YL-A8HL-01A,TCGA-H9-A6BX-01A,TCGA-G9-6362-01A,TCGA-G9-6362-11A,TCGA-CH-5789-01A,TCGA-EJ-5524-01A,TCGA-HC-7231-01A,TCGA-HC-7213-01A,TCGA-KK-A8I8-01A,TCGA-CH-5754-01A,TCGA-FC-A8O0-01A,TCGA-XJ-A9DQ-01A,TCGA-EJ-7797-01A,TCGA-EJ-7797-11A,TCGA-EJ-5516-01A,TCGA-J9-A52B-01A,TCGA-CH-5767-01A,TCGA-CH-5767-11B,TCGA-EJ-7331-01A,TCGA-EJ-7331-11A,TCGA-XK-AAK1-01A,TCGA-HC-8213-01A,TCGA-J4-A6G1-01A,TCGA-G9-6336-01A,TCGA-J4-A67Q-01A,TCGA-ZG-A9LS-01A,TCGA-KC-A7FE-01A,TCGA-HC-7819-01A,TCGA-HC-7819-11A,TCGA-G9-6366-01A,TCGA-J4-A83L-01A,TCGA-XQ-A8TB-01A,TCGA-KK-A6E1-01A,TCGA-VP-A878-01A,TCGA-VP-A872-01A,TCGA-G9-6356-01A,TCGA-G9-6356-11A,TCGA-J4-AATV-01A,TCGA-YL-A9WH-01A,TCGA-KK-A7AU-01A,TCGA-KK-A59Y-01A,TCGA-KC-A7F6-01A,TCGA-EJ-7123-01A,TCGA-EJ-7123-11A,TCGA-V1-A8WV-01A,TCGA-V1-A9OY-01A,TCGA-HC-7742-01A,TCGA-HC-7742-11A,TCGA-KK-A7B0-01A,TCGA-EJ-7125-01A,TCGA-EJ-7125-11A,TCGA-VN-A88P-01A,TCGA-ZG-A9KY-01A,TCGA-CH-5748-01A,TCGA-KK-A8IC-01A,TCGA-CH-5739-01A,TCGA-M7-A725-01A,TCGA-HC-A76W-01A,TCGA-XQ-A8TA-01A,TCGA-ZG-A9LM-01A,TCGA-EJ-AB27-01A,TCGA-G9-6351-01A,TCGA-G9-6351-11A,TCGA-HI-7169-01A,TCGA-J4-A67T-01A,TCGA-ZG-A9M4-01A,TCGA-CH-5764-01A,TCGA-KK-A7AZ-01A,TCGA-G9-6353-01A,TCGA-EJ-A65G-01A,TCGA-G9-7510-01A,TCGA-EJ-7325-01B,TCGA-M7-A71Y-01A,TCGA-G9-6498-01A,TCGA-HC-A632-01A,TCGA-HC-7820-01A,TCGA-J4-A83J-01A,TCGA-J4-A83J-11A,TCGA-ZG-A9LZ-01A,TCGA-EJ-5522-01A,TCGA-EJ-7786-01A,TCGA-EJ-7786-11A,TCGA-G9-6370-01A,TCGA-HC-A6AS-01A,TCGA-EJ-A46B-01A,TCGA-J4-A83N-01A,TCGA-EJ-5542-01A,TCGA-M7-A723-01A,TCGA-HC-7817-01B,TCGA-EJ-5501-01A,TCGA-EJ-7318-01B,TCGA-VP-A87D-01A,TCGA-J9-A52D-01A,TCGA-HC-A76X-01A,TCGA-2A-A8W3-01A,TCGA-FC-A6HD-01A,TCGA-ZG-A9L2-01A,TCGA-FC-A5OB-01A,TCGA-YL-A8HK-01A,TCGA-G9-6348-01A,TCGA-G9-6348-11A,TCGA-YL-A8SL-01B,TCGA-EJ-5519-01A,TCGA-EJ-A8FS-01A,TCGA-J4-A67O-01A,TCGA-ZG-A8QW-01A,TCGA-ZG-A9L6-01A,TCGA-VN-A88I-01A,TCGA-EJ-8474-01A,TCGA-VP-A876-01A,TCGA-EJ-8468-01A,TCGA-HC-7230-01A,TCGA-EJ-5498-01A,TCGA-J4-A83M-01A,TCGA-HC-A6AL-01A,TCGA-XK-AAJ3-01A,TCGA-G9-6332-01A,TCGA-TK-A8OK-01A,TCGA-HC-8216-01A,TCGA-VN-A88L-01A,TCGA-HC-A9TE-01A,TCGA-EJ-A7NK-01A,TCGA-EJ-5494-01A,TCGA-J4-A67M-01A,TCGA-V1-A9ZG-01A,TCGA-HC-7745-01A,TCGA-HC-7745-11A,TCGA-EJ-7791-01A,TCGA-V1-A9O9-01A,TCGA-X4-A8KQ-01A,TCGA-HC-7750-01A,TCGA-XK-AAJT-01A,TCGA-CH-5740-01A,TCGA-H9-A6BY-01A,TCGA-XK-AAIW-01A,TCGA-J4-AAU2-01A,TCGA-YL-A8SH-01B,TCGA-YL-A8SQ-01B,TCGA-KK-A8IA-01A,TCGA-EJ-A7NJ-01A,TCGA-XJ-A83F-01A,TCGA-M7-A720-01A,TCGA-EJ-A46D-01A,TCGA-EJ-A65B-01A,TCGA-V1-A9O5-01A,TCGA-HC-8264-01B,TCGA-YL-A8HJ-01A,TCGA-CH-5763-01A,TCGA-G9-6496-01A,TCGA-G9-6496-11A,TCGA-KK-A6E6-01A,TCGA-CH-5741-01A,TCGA-G9-6363-01A,TCGA-G9-6363-11A,TCGA-KK-A7AQ-01A,TCGA-EJ-7115-01A,TCGA-EJ-7115-11A,TCGA-HC-A6HY-01A,TCGA-G9-6494-01A,TCGA-G9-6343-01A,TCGA-EJ-5512-01A,TCGA-XK-AAIV-01A,TCGA-YL-A8S9-01A,TCGA-FC-7961-01A,TCGA-EJ-A65J-01A,TCGA-EJ-5504-01A,TCGA-G9-6369-01A,TCGA-QU-A6IN-01A,TCGA-KK-A7B3-01A,TCGA-CH-5753-01A,TCGA-G9-7519-01A,TCGA-V1-A9Z8-01A,TCGA-HC-7818-01A,TCGA-G9-6338-01A,TCGA-CH-5765-01A,TCGA-G9-6361-01A,TCGA-EJ-A7NG-01A,TCGA-CH-5744-01A,TCGA-VN-A943-01A,TCGA-G9-6365-01A,TCGA-G9-6365-11A,TCGA-EJ-7317-01A,TCGA-EJ-7317-11A,TCGA-EJ-7218-01B,TCGA-CH-5750-01A,TCGA-2A-AAYF-01A,TCGA-KK-A8I6-01A,TCGA-J9-A52C-01A,TCGA-YL-A8HM-01A,TCGA-MG-AAMC-01A,TCGA-M7-A724-01A,TCGA-KK-A8IM-01A,TCGA-VP-A87B-01A,TCGA-KK-A7B2-01A,TCGA-EJ-5507-01A,TCGA-V1-A9ZI-01A,TCGA-KK-A8IK-01A,TCGA-EJ-5495-01A,TCGA-G9-6339-01A,TCGA-VP-A879-01A,TCGA-J4-A67R-01A,TCGA-YL-A8SB-01A,TCGA-G9-6373-01A,TCGA-CH-5743-01A,TCGA-EJ-5518-01A,TCGA-HI-7171-01A,TCGA-ZG-A9L9-01A,TCGA-EJ-A7NF-01A,TCGA-HC-A48F-01A,TCGA-HC-7740-01A,TCGA-HC-7740-01B,TCGA-HC-7740-11A,TCGA-HC-A631-01A,TCGA-EJ-5521-01A,TCGA-EJ-5515-01A,TCGA-EJ-A46F-01A,TCGA-HC-8265-01A,TCGA-HC-8265-01B,TCGA-XJ-A83H-01A,TCGA-KK-A7B4-01A,TCGA-YL-A8SC-01A,TCGA-V1-A9OA-01A,TCGA-YL-A8SK-01B,TCGA-EJ-7794-01A,TCGA-EJ-7794-11A,TCGA-HC-8262-01A,TCGA-HC-8262-11A,TCGA-QU-A6IP-01A,TCGA-ZG-A8QX-01A,TCGA-G9-6499-01A,TCGA-G9-6499-11A,TCGA-EJ-7328-01A,TCGA-EJ-7328-11A,TCGA-EJ-A8FN-01A,TCGA-EJ-A6RA-01A,TCGA-CH-5751-01A,TCGA-J4-A67N-01A,TCGA-HC-A6AN-01A,TCGA-EJ-7315-01A,TCGA-EJ-7315-11A,TCGA-KC-A7FD-01A,TCGA-EJ-A6RC-01A,TCGA-EJ-5514-01A,TCGA-CH-5772-01A,TCGA-KK-A59V-01A,TCGA-G9-A9S4-01A,TCGA-VN-A88N-01A,TCGA-G9-6342-01A,TCGA-G9-6342-11A,TCGA-EJ-5525-01A,TCGA-J4-A67L-01A,TCGA-EJ-5503-01A,TCGA-KC-A7F3-01A,TCGA-CH-5752-01A,TCGA-HC-8266-01A,TCGA-HC-A6HX-01A,TCGA-YL-A9WI-01A,TCGA-YL-A9WJ-01A,TCGA-WW-A8ZI-01A,TCGA-HC-A9TH-01A,TCGA-HC-7212-01A,TCGA-KK-A8IL-01A,TCGA-TP-A8TT-01A,TCGA-ZG-A9LB-01A,TCGA-XK-AAJR-01A,TCGA-EJ-5510-01A,TCGA-EJ-7327-01A,TCGA-EJ-7327-11A,TCGA-EJ-5497-01A,TCGA-EJ-A8FU-01A,TCGA-EJ-5517-01A,TCGA-G9-A9S0-01A,TCGA-CH-5769-01A,TCGA-CH-5769-11A,TCGA-2A-A8VO-01A,TCGA-G9-6329-01A,TCGA-G9-6364-01A,TCGA-HC-7744-01A,TCGA-XJ-A9DK-01A,TCGA-CH-5738-01A,TCGA-ZG-A9N3-01A,TCGA-HC-A8CY-01A,TCGA-G9-7525-01A,TCGA-HC-7075-01A,TCGA-EJ-A8FP-01A,TCGA-EJ-7783-01A,TCGA-EJ-7783-11A,TCGA-KK-A8II-01A,TCGA-CH-5771-01A,TCGA-V1-A9OF-01A,TCGA-EJ-A7NH-01A,TCGA-VN-A88Q-01A,TCGA-EJ-7781-01A,TCGA-EJ-7781-11A,TCGA-EJ-7312-01B,TCGA-YL-A9WY-01A,TCGA-EJ-7330-01A,TCGA-EJ-7330-11A,TCGA-KC-A4BR-01A,TCGA-ZG-A9L5-01A,TCGA-XK-AAJU-01A,TCGA-KK-A6E8-01A,TCGA-V1-A9Z7-01A,TCGA-EJ-5527-01A,TCGA-G9-6333-01A,TCGA-G9-6333-11A,TCGA-XK-AAIR-01A,TCGA-KK-A7AP-01A,TCGA-ZG-A9LY-01A,TCGA-CH-5766-01A,TCGA-EJ-7792-01A,TCGA-EJ-7792-11A,TCGA-KK-A8IG-01A,TCGA-CH-5788-01A,TCGA-CH-5745-01A,TCGA-CH-5761-01A,TCGA-CH-5761-11A,TCGA-J9-A8CL-01A,TCGA-CH-5790-01A,TCGA-CH-5746-01A,TCGA-HC-7210-01A,TCGA-EJ-5509-01A,TCGA-EJ-A46G-01A,TCGA-EJ-A7NN-01A,TCGA-ZG-A9ND-01A,TCGA-G9-6367-01A,TCGA-KK-A8IH-01A,TCGA-HC-7232-01A,TCGA-YL-A8SR-01B,TCGA-V1-A9ZR-01A,TCGA-ZG-A9L0-01A,TCGA-EJ-8472-01A,TCGA-CH-5792-01A,TCGA-4L-AA1F-01A,TCGA-H9-7775-01A,TCGA-J9-A8CP-01A,TCGA-EJ-5532-01A,TCGA-HC-7079-01A,TCGA-V1-A9OX-01A,TCGA-EJ-A46E-01A,TCGA-G9-7522-01A,TCGA-CH-5791-01A,TCGA-KK-A8IB-01A,TCGA-ZG-A8QZ-01A,TCGA-YL-A8SA-01A,TCGA-ZG-A9MC-01A,TCGA-FC-A66V-01A,TCGA-EJ-7788-01A,TCGA-HC-7209-01A,TCGA-V1-A9Z9-01A,TCGA-V1-A9OT-01A,TCGA-ZG-A9L1-01A,TCGA-EJ-5531-01A,TCGA-VP-A87H-01A,TCGA-G9-6371-01A,TCGA-V1-A9OQ-01A,TCGA-M7-A71Z-01A,TCGA-HI-7170-01A,TCGA-V1-A8WS-01A,TCGA-SU-A7E7-01A,TCGA-CH-5762-01A,TCGA-EJ-5508-01A,TCGA-XJ-A9DI-01A,TCGA-J4-A6M7-01A,TCGA-J4-A83K-01A,TCGA-EJ-A7NM-01A,TCGA-HC-7749-01A,TCGA-CH-5737-01A,TCGA-2A-AAYU-01A,TCGA-YL-A8SJ-01B,TCGA-V1-A8WW-01A,TCGA-HC-7752-01A,TCGA-HC-7752-11A,TCGA-EJ-A65D-01A,TCGA-HC-7738-01A,TCGA-HC-7738-11A,TCGA-G9-A9S7-01A,TCGA-HC-7747-01A,TCGA-HC-7747-11A,TCGA-J4-A83I-01A,TCGA-V1-A8X3-01A,TCGA-EJ-5506-01A,TCGA-EJ-5496-01A,TCGA-ZG-A9LU-01A,TCGA-TP-A8TV-01A,TCGA-2A-AAYO-01A,TCGA-YL-A8S8-01A,TCGA-YL-A9WL-01A,TCGA-ZG-A9L4-01A,TCGA-HC-7080-01A,TCGA-XK-AAJP-01A,TCGA-HC-7233-01A,TCGA-VP-A87K-01A,TCGA-EJ-7314-01A,TCGA-EJ-7314-11A,TCGA-J9-A8CK-01A,TCGA-J4-A6G3-01A,TCGA-V1-A9ZK-01A,TCGA-ZG-A8QY-01A,TCGA-EJ-7784-01A,TCGA-EJ-7784-11A,TCGA-YL-A8SI-01A,TCGA-G9-6377-01A,TCGA-M7-A722-01A,TCGA-CH-5794-01A,TCGA-EJ-A65F-01A,TCGA-YL-A8SP-01B,TCGA-J9-A8CM-01A,TCGA-HC-7211-01A,TCGA-HC-7211-11A,TCGA-HC-7081-01A,TCGA-VP-AA1N-01A,TCGA-KK-A8I7-01A,TCGA-HC-A6AP-01A,TCGA-KC-A7F5-01A,TCGA-G9-7521-01A,TCGA-HC-A6AO-01A,TCGA-HI-7168-01A,TCGA-EJ-7785-01A,TCGA-EJ-7785-11A,TCGA-EJ-5526-01A,TCGA-QU-A6IM-01A,TCGA-G9-6384-01A,TCGA-G9-6384-11A,TCGA-V1-A9O7-01A,TCGA-G9-6379-01A
ENSG00000004468.11,13.30063855,12.71874691,4.321928095,13.03032228,7.339850003,8.317412614,8.357552005,12.03891899,9.792790294,9.28771238,13.16867212,10.77643303,7.108524457,1.584962501,12.24376903,11.36632221,9.640244936,9.859534786,12.08214904,8.62935662,13.18704271,11.91662592,12.49410555,9.087462841,9.611024797,6.857980995,4.584962501,12.47978026,12.95909634,13.20502956,13.14911199,11.07815081,11.63526466,11.64520808,4.584962501,5.044394119,13.40341153,9.182394353,8.988684687,10.32755264,5.906890596,12.34401844,6.189824559,11.99788513,11.48431942,13.89860139,11.36577564,9.68474862,13.22219114,13.13153547,13.2812056,13.76248586,11.21188829,10.74819285,10.02375435,12.80936621,9.533329732,6.918863237,12.66378045,12.4714212,14.48324896,12.09011242,11.07280253,6.918863237,6.442943496,11.7619667,7.539158811,11.31628153,13.13282101,10.26678654,5.209453366,6.857980995,10.13955135,7.266786541,13.89982893,12.28655776,7.491853096,10.86341196,9.946906274,12.71789058,7.768184325,13.51963625,13.23376945,6.820178962,9.290018847,13.51113493,10.77478706,11.11309098,6.321928095,7.515699838,3.459431619,8.027905997,13.47801117,12.91157924,13.19921223,9.719388821,12.4437206,7.930737338,10.00702727,11.11958962,13.05001867,11.3089078,12.46633142,7.894817763,6.988684687,10.53430288,7.62935662,13.24242983,8.266786541,11.52991853,10.4918531,13.22550872,13.85982594,12.31712993,13.58061189,11.68956125,13.57494824,12.09374766,11.22460468,11.72494012,10.83368075,12.66378045,11.40354468,6.247927513,6.14974712,9.445014846,8.233619677,8.573647187,10.35093918,5.087462841,7.912889336,11.52061868,11.79116289,5.357552005,7.707359132,6.189824559,11.41309898,9.079484784,12.18797059,7.044394119,6.930737338,5.392317423,8.768184325,7.108524457,12.45455634,7.531381461,7.599912842,12.41283444,4.392317423,8.876516947,10.90989308,7.577428828,7.888743249,11.82575383,8.73470962,9.301496195,8.294620749,12.16804527,13.61252298,13.72120602,10.40407714,9.594324604,12.8492096,10.18735207,12.34485068,9.816983623,8.622051819,10.89708913,10.38154295,9.121533517,5.523561956,13.65004199,10.2227949,12.22158712,12.36823361,10.74986943,8.204571144,6.14974712,8.810571635,11.00070427,11.4429435,12.00211178,11.04507705,6.882643049,8.603626345,10.11243951,9.491853096,8.87958325,12.39473063,11.38963134,11.27146303,12.28366717,12.32333629,8.569855608,11.93369065,8.689997971,11.14210706,12.73237945,7.459431619,8.721099189,7.199672345,8.577428828,11.68167766,11.21188829,11.45121111,5.392317423,8.829722735,7.523561956,12.38451396,13.803223,11.54834029,6.375039431,10.4314976,13.98049664,14.40580627,14.54683419,8.810571635,11.20518233,8.426264755,7.960001932,7.693486957,10.96000193,7.417852515,9.548821908,8.554588852,10.89254282,9.124121312,5.672425342,6.50779464,12.64317977,10.3586512,12.77725532,9.888743249,12.77066389,6.129283017,11.50729912,9.831307244,6.781359714,6.584962501,12.99045857,10.93516505,11.77930897,10.36194377,13.71467483,4.247927513,10.52845411,14.19113635,6.918863237,10.95201316,10.09143539,11.50680344,7.727920455,8.124121312,7.409390936,10.59618976,13.56724311,12.62730588,11.69043456,10.88874325,11.76735685,12.64700864,12.95819018,7.982993575,11.95528665,12.34290803,9.632995197,12.12670447,9.599912842,11.93516505,11.24019505,8.603626345,13.4166656,9.33315535,10.96000193,10.38801729,11.67242534,10.13314221,9.407267764,9.939579214,12.37937837,12.86283105,5.64385619,8.87036472,13.46173522,11.93442804,5.781359714,11.15545073,9.400879436,6.882643049,8.499845887,11.76818432,7.199672345,6.64385619,12.6805793,11.24317398,8.049848549,10.77971936,11.32305476,11.86920825,14.50965131,12.05086896,12.35810171,12.5844928,8.686500527,8.092757141,8.426264755,11.8917837,9.914385132,12.90782954,11.6851868,9.978710459,10.4655664,5.426264755,8.321928095,5.614709844,12.55937709,12.91643932,12.73576755,9.002815016,4.857980995,9.865733271,11.49835061,13.1989054,7.266786541,13.49535539,11.81297947,5.832890014,9.008428622,11.75279876,11.33035672,10.88493365,7.139551352,10.94763694,9.594324604,6.714245518,11.76777065,12.01402047,10.39553414,9.579315938,4.857980995,8.271463028,11.4372319,11.29347165,12.51742334,11.88340699,9.483815777,10.63390341,7.400879436,11.71510401,6.658211483,9.290018847,12.67705892,14.1264625,10.80574387,12.11634396,12.52723263,8.038918989,13.5851973,6.14974712,8.033423002,10.77478706,6.686500527,7.06608919,5.64385619,13.32065954,8.129283017,6.459431619,14.15552979,9.098032083,11.29576893,10.67683861,9.647458426,13.97656412,6.754887502,7.813781191,8.164906927,8.804131021,8.430452552,12.74230944,8.139551352,10.5849625,8.14974712,8.640244936,9.758223215,11.38424412,9.381542951,12.42495357,12.94909716,6.977279923,11.12023788,8.693486957,12.04165915,10.53915881,10.48582931,7.906890596,4.321928095,12.05154884,7.924812504,7.50779464,15.00294683,5.087462841,11.27670602,5.832890014,12.59712143,11.72152646,10.04984855,14.67540578,14.25524992,7.894817763,12.6906528,15.16184046,12.46913302,12.23361968,11.21006248,12.12638183,9.211888295,5.781359714,11.64610864,8.233619677,4.64385619,6.108524457,12.50878516,7.451211112,11.80372753,10.55937709,11.58871464,10.75070699,9.995767151,10.77396337,11.62798978,9.216745858,10.59339112,14.63764375,12.16427844,8.8008999,4.64385619,8.361943774,5.614709844,10.41785251,5.781359714,13.89472305,13.22656272,6.988684687,8.77807713,11.23002044,13.07698257,7.942514505,8.625708843,11.47623991,6.475733431,12.01297365,13.17461365,12.15955603,10.69348696,14.30826792,13.31486643,11.81778312,10.04165915
ENSG00000004776.10,10.39874369,10.45121111,10.16741815,11.77684423,10.06069593,9.799281622,11.64610864,11.15987134,10.59991284,11.11113567,10.25974326,10.79522797,12.09572667,9.952741247,10.67860014,9.461479447,10.54496443,12.75968017,11.87113518,9.836050355,10.73386272,11.59944798,11.35645197,11.51668495,11.68431031,10.69522829,12.33343492,12.26268214,11.99258434,11.95637616,12.62662165,11.39820926,8.915879379,13.43371583,10.48784003,13.41084881,11.36468186,11.01680829,9.95419631,10.70649602,8.861086906,11.19967234,11.72109919,13.02635053,11.48028532,12.89708913,10.57364719,10.41256985,11.27670602,13.02132703,12.00070427,14.03092572,7.651051691,9.459431619,11.83920379,11.49034951,12.15703107,11.15038197,12.95891516,9.6794801,12.15260174,10.37612539,12.29576893,10.9708249,8.247927513,11.45172627,11.39070637,11.88531506,9.789533645,12.70303839,9.661778098,7.8008999,9.992938336,11.12928302,10.9225844,16.00402291,10.10590851,10.94690627,12.36604895,12.23182118,11.51520703,11.47725232,12.68977963,12.59409129,10.2737956,10.44397954,11.45738088,11.23959853,8.392317423,12.38046107,5.129283017,11.14847658,11.83841608,11.69435789,13.66611302,15.42311591,11.21916852,10.19475685,9.554588852,11.17990909,13.65910396,11.09605624,12.27204652,10.24079133,11.6343573,13.30591924,10.05120894,11.2974895,9.54303182,11.88950396,9.663558104,11.26150731,12.2647358,13.76279726,12.53089398,12.53746109,12.03583007,10.27612441,11.03617361,13.31444163,12.53113774,11.85291959,12.1341054,9.022367813,7.257387843,10.81458247,10.68737568,8.184875343,12.17398937,7.832890014,12.18363538,11.53040634,13.97091475,8.463524373,10.65910396,8.499845887,13.00912879,10.95927751,12.20792945,13.11618149,11.07481046,9.430452552,10.2644426,10.44914865,11.92369888,10.48984796,10.95419631,10.62935662,9.845490051,13.37395266,10.6617781,11.93258387,10.2227949,11.94617524,10.82257083,12.06406908,10.55458885,12.08281434,13.92323462,12.9612688,10.27146303,11.41626974,12.63026713,11.64970527,9.688250309,11.21127995,6.781359714,10.80896417,12.0986901,10.99081308,9.638435914,11.2997804,11.83802206,11.87843415,11.6956633,11.63072216,9.315149562,12.37748169,13.32628903,11.95310515,10.71424552,14.61758225,10.41890673,8.13442632,9.353146825,12.85428402,10.32755264,11.78667803,12.63730412,10.7548875,11.26033152,13.07881795,10.94909716,11.04507705,6.768184325,10.72962074,9.424166289,11.04644195,11.49934763,9.62935662,11.42888355,8.689997971,12.9275928,11.8587581,12.03479896,17.21639537,10.28308835,12.99559051,12.34485068,11.18858885,7.139551352,13.31316648,13.19290922,10.75154406,11.9893945,10.88874325,9.672425342,10.5980525,10.46147945,12.08613623,8.055282436,9.731319031,6.845490051,10.92999806,8.710806434,11.12023788,10.28886607,10.37721053,9.99859043,12.01820018,10.78217919,12.4860808,12.48784003,12.03651707,11.92295599,11.90275194,13.3659123,10.91363743,11.42101286,10.35645197,9.665335917,12.17023805,10.52845411,11.50878516,9.079484784,11.88149638,11.67507492,8.584962501,11.09011242,6.50779464,10.23481743,9.813781191,9.647458426,11.24079133,11.98477446,11.51914479,12.91904952,10.49984589,10.86882255,11.12863881,14.99991194,11.59712143,13.48658366,12.11894107,14.57754684,14.45449209,11.47471995,8.810571635,9.445014846,10.36741475,11.03617361,13.42888355,10.05256805,13.01680829,9.845490051,10.48482289,8.209453366,10.17367714,9.698704667,11.93700593,13.03479896,8.562242424,10.57175264,13.05596023,10.99152185,10.10721708,10.97297979,11.82376528,9.147204925,10.83841608,9.977279923,9.960001932,9.620219826,9.926295995,9.592457037,11.17430154,11.28019079,11.54689446,11.67198327,10.84392105,11.04984855,12.41018632,12.21613956,9.100662339,10.54206454,10.89026428,10.88340699,13.4282293,13.18704271,10.68123841,11.5112585,11.65776504,9.092757141,8.894817763,11.62342429,10.98013958,11.79400965,11.62250945,14.54164115,7.977279923,13.18858885,9.46760555,12.05188866,9.836050355,11.62388149,13.86949745,11.08480839,12.05358654,12.088457,14.11812998,13.26150731,11.07748336,11.62753388,10.29576893,11.33650656,11.26971112,12.37829486,13.77262387,11.59292416,9.588714636,10.55074679,10.34318572,13.37150441,12.35038674,12.92611064,7.741466986,10.95855272,9.28077077,11.12088584,10.98085361,9.209453366,11.28366717,11.91550596,12.2366122,10.14082977,10.82813648,8.027905997,13.11146174,9.124121312,11.0313566,10.17741954,11.98690862,10.04575966,11.51717725,12.23451809,10.21431912,12.09967655,10.78871833,11.31741261,9.856425529,11.44604941,11.68343329,12.36358725,9.306061689,10.55074679,11.07079181,8.596189756,11.16867212,11.74986943,12.15450169,10.60269887,10.02236781,11.88607758,11.09011242,11.30663136,9.73470962,11.69392249,11.30833903,8.459431619,13.64284144,10.42101286,10.19844504,11.04028972,10.57931594,10.53235593,11.54109662,12.76549331,10.47978026,10.63390341,9.285402219,10.8963324,12.67109873,9.6794801,11.90801726,13.70347105,7.906890596,11.99682653,12.58590145,9.584962501,10.88111396,12.35424938,9.885696373,11.54496443,11.15038197,10.30378075,10.42626475,7.807354922,12.03617361,10.52258153,8.535275377,11.59058705,8.839203788,9.027905997,11.15228484,9.577428828,10.1382718,13.20135818,12.47826403,10.68825031,11.23780747,11.8419574,9.758223215,12.19567979,11.69392249,11.33091688,8.383704292,10.83368075,10.31628153,8.46760555,12.00422047,9.903881846,11.60547952,10.73047014,12.17990909,11.07146236,12.50457074,9.14974712,10.58871464,9.312882955,13.62992575,11.88607758,13.33063682,11.09803208,11.27554256,11.65821148,13.16710448,14.76973455,11.93369065
